index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology,batch
138590,negative,1,0,0,0,0,1,0,0,5
138600,positive,4,0,0,1,0,0,0,0,5
138616,positive,4,0,0,1,1,1,0,0,5
138620,negative,1,1,0,0,0,0,0,0,5
138622,positive,5,1,0,1,1,1,1,0,5
138638,positive,5,1,0,0,1,1,1,0,5
138724,positive,4,0,0,1,1,1,0,0,5
138736,negative,1,1,0,1,0,0,0,1,5
138739,positive,5,1,0,0,0,0,1,0,5
138761,negative,1,1,0,0,0,0,0,1,5
138768,positive,4,0,0,1,1,0,0,0,5
138837,negative,1,1,1,1,1,1,0,0,5
138893,negative,2,0,0,1,1,1,0,0,5
138896,positive,4,0,0,1,0,1,0,0,5
138956,negative,1,1,0,0,0,1,0,0,5
138957,positive,4,1,0,1,1,1,0,0,5
138994,positive,5,0,0,1,0,1,0,1,5
139006,neutral,3,0,0,1,0,0,1,0,5
139061,positive,4,1,0,1,1,1,1,0,5
139085,negative,1,1,0,1,0,0,0,1,5
139149,positive,4,0,0,0,1,1,0,1,5
139243,positive,5,0,0,1,1,1,0,1,5
139276,positive,4.5,0,0,1,1,0,0,0,5
139288,negative,2,1,0,1,1,1,0,0,5
139414,positive,4,0,0,1,1,1,0,0,5
139438,positive,5,0,0,1,0,0,0,0,5
139460,positive,5,1,0,1,0,0,1,0,5
139491,positive,5,1,0,1,0,1,1,0,5
139499,positive,4,0,0,0,0,0,0,0,5
139501,positive,4,0,0,1,0,0,0,0,5
139526,negative,1,1,0,0,0,0,0,1,5
139537,positive,5,1,1,1,1,0,1,0,5
139564,neutral,3,1,0,1,1,0,0,0,5
139685,negative,2,1,0,1,0,0,0,0,5
139771,positive,5,0,0,1,0,1,0,0,5
139772,positive,4.5,0,0,1,0,0,0,0,5
139808,positive,5,1,0,1,0,0,0,0,5
139813,positive,5,0,0,1,0,0,0,0,5
139844,positive,5,1,0,1,0,1,0,0,5
139901,positive,5,0,0,1,0,0,1,0,5
139914,positive,5,1,0,1,0,0,1,1,5
139916,positive,5,1,0,1,1,0,1,0,5
139990,positive,5,1,0,1,1,1,0,0,5
140139,positive,5,1,1,1,1,1,1,0,5
140168,neutral,3,1,0,1,1,1,0,0,5
140178,negative,2,0,0,1,0,1,1,0,5
140271,negative,2,1,0,1,0,0,0,0,5
140273,negative,2,0,0,1,0,1,0,0,5
140296,positive,4,0,0,1,1,1,0,1,5
140318,positive,5,1,0,1,1,1,0,0,5
140359,positive,5,1,0,1,0,0,0,0,5
140374,positive,5,1,0,1,1,1,1,1,5
140422,positive,4,0,0,1,1,1,1,1,5
140432,positive,5,0,0,1,0,0,0,0,5
140495,positive,4,0,0,1,1,1,0,1,5
140501,negative,1,0,0,0,0,1,0,0,5
140532,positive,4,1,0,1,1,1,0,1,5
140636,negative,2,1,0,0,0,1,1,0,5
140712,neutral,3,0,0,1,0,0,1,0,5
140722,positive,5,1,0,1,1,1,0,1,5
140747,neutral,3,1,1,1,1,0,1,0,5
140753,positive,4,0,0,1,1,0,1,0,5
140773,positive,4,0,0,1,0,1,0,1,5
140846,positive,4,0,0,1,0,0,0,0,5
140852,positive,5,0,0,1,1,1,0,1,5
140859,positive,4,1,0,1,0,0,1,0,5
140961,positive,4,1,0,1,1,1,1,0,5
140962,negative,2,0,1,0,0,1,0,0,5
140993,positive,5,0,0,0,1,0,0,0,5
141021,positive,5,1,1,1,1,1,0,1,5
141066,positive,4,0,0,1,1,1,1,1,5
141083,positive,4,1,0,1,1,1,1,1,5
141116,positive,5,1,0,1,1,1,1,0,5
141121,negative,1,1,0,0,0,0,0,0,5
141134,positive,4,1,0,1,1,1,0,0,5
141148,negative,2,0,0,1,1,0,0,0,5
141153,positive,5,1,0,1,0,0,0,0,5
141167,positive,5,1,0,1,0,0,1,0,5
141203,positive,5,1,0,1,1,1,1,1,5
141214,positive,4,0,0,1,1,1,0,0,5
141243,positive,5,1,0,1,1,1,0,0,5
141249,negative,1,1,0,0,0,0,0,0,5
141409,positive,5,1,0,1,1,0,0,1,5
141445,positive,5,0,0,1,1,1,1,0,5
141460,negative,1,0,0,1,0,0,0,0,5
141478,positive,5,0,0,1,1,1,0,1,5
141498,positive,4,1,0,1,1,1,0,0,5
141548,neutral,3,0,0,1,0,1,1,0,5
141559,positive,4,1,0,1,1,0,1,0,5
141568,positive,4,1,0,1,1,1,0,0,5
141571,positive,4,0,0,1,1,1,0,0,5
141587,positive,5,0,0,1,0,0,1,0,5
141621,positive,5,0,0,1,0,0,0,0,5
141653,positive,4,1,0,1,1,1,1,1,5
141656,negative,1,0,0,0,0,0,0,0,5
141725,positive,4,0,0,1,0,0,0,0,5
141742,positive,4,1,0,1,1,1,1,0,5
141764,positive,5,0,0,1,1,1,1,1,5
141774,positive,5,1,1,1,1,1,1,1,5
141784,positive,4,1,1,1,1,1,1,1,5
141790,negative,1,1,0,0,0,0,0,0,5
141835,positive,5,1,0,1,0,0,0,0,5
141841,neutral,3,1,0,1,1,1,1,1,5
141859,positive,5,0,0,1,0,1,0,1,5
141864,positive,4.5,1,0,1,1,1,1,1,5
141893,positive,5,1,1,1,1,1,1,1,5
141898,positive,4,0,0,1,1,1,1,1,5
141949,positive,5,1,0,1,0,0,0,0,5
142020,positive,5,1,0,0,1,1,0,1,5
142031,positive,5,0,0,1,1,0,0,0,5
142044,positive,5,1,0,1,1,1,1,1,5
142050,positive,5,1,0,1,1,1,1,0,5
142087,positive,5,1,0,1,1,1,1,0,5
142097,positive,5,1,0,1,1,0,0,0,5
142106,positive,4.5,0,0,1,1,1,0,0,5
142249,positive,4.5,1,0,1,1,0,1,0,5
142266,negative,1,1,0,1,0,0,0,0,5
142281,positive,5,1,0,0,0,0,0,0,5
142282,positive,5,1,0,0,0,0,0,0,5
142296,positive,5,1,0,1,1,0,0,0,5
142301,positive,4,1,0,1,1,0,0,0,5
142307,negative,1,1,0,0,0,0,0,0,5
142358,positive,4,1,0,1,0,0,0,0,5
142381,positive,5,1,0,1,1,1,0,0,5
142387,positive,4,1,0,1,1,1,1,0,5
142440,positive,4,1,0,1,1,1,0,0,5
142455,positive,5,1,0,1,1,0,0,0,5
142463,positive,5,1,0,0,0,0,0,0,5
142531,positive,5,1,0,1,1,0,0,0,5
142553,positive,4,1,0,1,1,0,0,0,5
142626,positive,5,1,1,1,1,1,0,0,5
142630,positive,5,1,1,1,1,1,0,1,5
142654,positive,5,1,0,1,0,0,0,0,5
142668,negative,2,0,0,0,0,1,0,1,5
142721,negative,2,1,0,1,0,0,1,1,5
142728,positive,4,0,0,0,0,0,0,0,5
142759,positive,5,1,0,1,1,0,1,0,5
142823,negative,1,0,0,0,0,1,0,1,5
142879,positive,5,1,0,1,1,0,0,0,5
142947,positive,5,1,0,1,0,0,0,0,5
142948,positive,5,1,0,1,1,0,0,0,5
142962,positive,5,1,0,1,0,0,1,0,5
143021,positive,5,1,0,1,1,0,1,0,5
143041,positive,5,1,0,1,0,0,0,0,5
143043,positive,5,1,0,1,1,1,1,0,5
143057,positive,4.5,1,1,1,1,1,1,0,5
143064,positive,4,1,0,1,1,1,1,0,5
143065,positive,5,1,0,1,0,0,0,0,5
143080,positive,4,1,1,1,1,1,1,0,5
143090,positive,5,1,0,1,1,0,0,0,5
143151,positive,4,1,0,1,0,0,1,0,5
143228,negative,2,0,0,0,0,1,0,0,5
143251,positive,5,1,0,1,1,0,1,0,5
143321,positive,5,0,1,0,1,0,1,0,5
143362,positive,5,1,0,1,1,0,1,0,5
143388,positive,4,0,0,1,1,0,0,0,5
143455,positive,5,1,1,1,0,0,1,0,5
143465,positive,5,1,1,1,0,0,1,0,5
143501,positive,5,1,0,1,1,0,0,0,5
143516,positive,5,1,0,1,0,0,0,0,5
143569,positive,5,1,0,0,0,1,0,0,5
143613,positive,5,1,0,1,1,1,0,0,5
143625,positive,5,1,0,1,1,1,0,0,5
143709,positive,5,0,0,0,0,0,0,0,5
143750,positive,5,0,1,1,1,1,1,1,5
143773,positive,5,0,0,1,1,1,1,0,5
143776,positive,5,1,1,1,1,1,0,1,5
143843,positive,5,1,0,0,0,0,0,0,5
143846,negative,2,0,0,0,1,1,1,0,5
143855,positive,5,0,0,1,0,1,0,1,5
143860,positive,5,1,1,1,1,1,0,1,5
143906,positive,4,0,0,0,0,0,0,1,5
143909,positive,5,1,0,1,1,1,1,0,5
143935,positive,5,0,0,1,1,1,0,0,5
143962,negative,2,1,0,0,0,0,0,0,5
143965,positive,5,1,0,1,0,0,0,0,5
143974,positive,4,1,0,1,1,0,1,0,5
143983,positive,4,1,1,1,1,1,1,1,5
143991,positive,5,1,0,1,1,0,0,0,5
144076,positive,5,1,0,0,0,0,0,0,5
144089,positive,4,1,0,0,1,0,0,0,5
144110,positive,5,0,1,0,0,0,0,1,5
144117,positive,5,0,0,0,0,0,0,1,5
144121,positive,5,1,1,1,1,1,0,1,5
144125,positive,5,1,1,1,1,1,0,1,5
144212,positive,5,1,1,1,1,1,1,1,5
144230,negative,1,0,0,1,0,0,0,0,5
144240,positive,5,1,0,1,1,0,1,0,5
144305,positive,5,1,0,1,1,1,1,0,5
144306,positive,5,0,1,1,1,1,0,1,5
144438,positive,5,1,1,1,1,1,1,1,5
144443,positive,5,1,0,1,1,0,1,1,5
144444,negative,2,1,0,1,1,0,1,0,5
144512,positive,5,1,0,1,0,0,1,0,5
144518,positive,5,1,0,0,0,1,1,0,5
144523,positive,5,1,0,1,0,0,0,0,5
144542,positive,5,1,0,1,0,0,0,0,5
144548,negative,1,0,0,0,0,0,0,0,5
144553,positive,5,1,0,1,1,0,1,0,5
144556,positive,5,1,0,1,1,0,1,0,5
144570,positive,5,0,1,0,1,1,0,1,5
144624,negative,1,1,0,1,0,0,0,0,5
144712,positive,5,1,0,1,1,0,0,0,5
144729,positive,4,0,0,1,1,1,0,0,5
144805,negative,2,0,0,0,0,0,0,0,5
144818,positive,5,0,0,1,0,0,1,0,5
144870,positive,5,0,0,1,0,0,0,0,5
144877,positive,4,0,0,0,0,0,0,0,5
144911,positive,5,1,1,1,0,0,0,0,5
144915,negative,1,1,0,0,0,0,0,0,5
144920,positive,4,1,1,1,1,0,0,0,5
144974,positive,4,1,1,1,1,1,0,1,5
144993,positive,4,1,0,1,1,1,1,1,5
144997,positive,5,0,0,1,1,1,0,0,5
145002,positive,4,0,0,1,1,0,1,0,5
145009,positive,5,1,0,0,0,0,1,0,5
145040,positive,5,0,1,1,1,1,1,1,5
145073,positive,4,0,1,1,1,1,1,1,5
145086,negative,2,0,0,1,1,0,0,1,5
145119,positive,5,0,0,0,0,0,0,0,5
145127,positive,4,0,0,0,0,0,0,1,5
145132,negative,2,0,0,1,0,0,0,0,5
145195,positive,4,0,1,1,1,1,1,1,5
145244,negative,1,0,1,0,1,1,0,0,5
145258,negative,1,0,0,0,0,0,0,0,5
145332,positive,5,1,1,1,1,1,1,1,5
145357,positive,5,1,1,1,1,1,1,1,5
145409,negative,2,1,0,1,0,0,0,1,5
145432,positive,5,0,0,1,1,1,0,1,5
145452,negative,1,0,0,1,0,0,0,1,5
145497,positive,4,0,1,1,0,1,0,0,5
145573,positive,5,1,0,0,0,0,0,0,5
145645,negative,1,1,0,0,0,0,0,0,5
145714,positive,5,0,0,0,0,0,0,0,5
145720,positive,4,0,0,1,0,1,0,1,5
145747,positive,5,0,0,1,1,0,1,0,5
145801,positive,4,1,0,0,1,0,1,0,5
145815,negative,2,1,0,0,0,0,1,0,5
145819,positive,4,1,1,1,1,1,1,1,5
145845,positive,4,1,1,1,1,1,1,1,5
145871,positive,5,1,1,1,1,1,0,0,5
145915,negative,2,1,0,1,0,0,0,0,5
145989,positive,4,1,1,1,1,1,0,0,5
146072,positive,5,1,1,1,1,1,0,1,5
146090,positive,4,1,1,1,1,1,0,0,5
146091,positive,5,1,1,1,1,1,0,0,5
146099,positive,5,1,1,1,1,1,1,1,5
146118,positive,5,1,1,1,1,1,1,1,5
146134,positive,5,1,1,1,1,1,1,1,5
146169,positive,4,1,1,1,1,1,1,1,5
146179,positive,4,1,1,1,1,1,1,1,5
146207,positive,5,1,0,1,1,0,0,1,5
146229,positive,4,0,0,1,1,1,0,0,5
146267,positive,4,1,0,0,0,0,0,1,5
146331,positive,4,0,0,1,1,1,0,1,5
146359,negative,1,1,0,0,0,0,0,1,5
146362,positive,5,0,0,1,0,0,0,0,5
146364,positive,4,0,1,1,1,1,0,1,5
146498,positive,5,0,1,1,1,1,0,1,5
146520,positive,4,0,1,1,1,1,0,1,5
146551,positive,5,0,0,1,1,1,0,0,5
146557,positive,5,1,1,1,1,1,1,0,5
146593,positive,5,0,0,1,1,1,0,0,5
146640,positive,4,1,1,1,1,1,1,1,5
146675,positive,4,0,0,1,1,0,1,0,5
146721,negative,1,1,0,0,0,0,0,0,5
146852,negative,2,1,0,1,1,0,0,0,5
146865,positive,4,0,0,1,0,0,0,0,5
146898,positive,4,1,1,1,1,1,1,1,5
146919,positive,5,0,0,1,1,0,0,0,5
146962,positive,4,0,1,1,1,1,1,0,5
146985,positive,5,0,0,1,0,0,0,0,5
147004,positive,5,0,0,1,1,1,0,0,5
147013,positive,5,0,0,1,0,0,0,0,5
147038,positive,5,0,1,1,1,1,0,0,5
147064,negative,2,0,0,1,0,0,0,0,5
147096,positive,5,0,0,1,1,1,0,0,5
147127,positive,5,0,0,1,1,1,1,1,5
147133,positive,5,0,0,1,1,1,1,0,5
147146,negative,2,1,0,1,1,1,0,0,5
147187,positive,4,0,0,1,0,0,0,0,5
147345,positive,4,0,0,1,1,1,0,1,5
147348,positive,5,0,0,1,1,1,0,1,5
147365,positive,5,1,1,1,1,1,0,1,5
147390,negative,2,1,0,0,1,1,0,1,5
147398,positive,4,1,0,1,1,1,1,1,5
147416,positive,5,1,0,1,1,1,0,0,5
147440,positive,4,1,0,1,1,1,0,0,5
147444,negative,1,1,0,1,0,0,0,1,5
147474,positive,5,1,0,1,1,1,0,0,5
147475,neutral,3,1,1,1,1,1,1,1,5
147478,positive,4,0,0,1,1,0,0,0,5
147493,positive,5,0,0,1,1,1,0,0,5
147504,positive,4,0,0,1,0,1,0,0,5
147556,positive,5,0,0,1,1,0,1,1,5
147626,positive,5,0,0,1,1,1,1,0,5
147631,positive,5,0,0,1,1,1,0,0,5
147673,positive,5,0,0,1,0,0,0,0,5
147692,positive,5,0,0,1,1,0,0,0,5
147787,positive,5,0,0,1,1,1,0,0,5
147804,negative,1,1,0,0,1,0,0,1,5
147879,positive,5,0,1,1,1,1,0,1,5
147925,positive,4,1,0,1,1,1,0,0,5
147977,positive,5,0,0,1,0,0,0,0,5
147988,positive,4.5,1,0,1,1,1,0,0,5
148039,negative,2,1,1,1,1,1,0,0,5
148050,negative,2,1,0,0,0,0,0,0,5
148162,negative,1,1,0,0,0,0,1,0,5
148170,positive,5,0,0,1,1,1,0,0,5
148191,negative,1,1,0,0,0,0,0,0,5
148208,positive,4,0,0,1,1,0,0,1,5
148234,negative,1,1,0,0,0,0,0,0,5
148246,positive,5,0,0,1,1,1,1,1,5
148274,positive,4,0,0,1,0,1,1,0,5
148288,positive,5,0,0,1,0,1,0,0,5
148351,positive,5,1,1,1,1,1,1,0,5
148443,positive,5,1,1,1,1,1,1,1,5
148444,positive,5,0,0,1,1,1,1,1,5
148516,positive,4,0,0,1,1,0,1,0,5
148534,positive,5,0,0,1,0,0,1,1,5
148546,positive,5,1,0,1,1,0,0,0,5
148567,positive,5,1,1,1,1,1,1,1,5
148590,negative,1,0,0,1,0,0,1,0,5
148633,positive,5,0,0,1,0,0,0,0,5
148677,positive,5,1,1,1,1,1,1,1,5
148679,positive,5,1,1,1,1,1,0,0,5
148714,positive,5,0,0,1,0,0,0,0,5
148748,positive,5,1,0,1,0,1,0,0,5
148749,positive,5,1,1,1,1,0,0,0,5
148780,positive,4,0,1,1,1,0,0,0,5
148814,positive,5,1,1,1,1,0,0,0,5
148832,positive,5,0,0,0,0,0,0,0,5
148938,negative,2,1,1,0,0,0,0,0,5
148939,negative,1,1,0,1,1,1,0,0,5
149035,positive,4,0,0,1,1,1,0,0,5
149072,positive,5,0,0,1,0,0,0,0,5
149091,negative,1,1,0,1,0,0,0,0,5
149096,positive,5,1,0,1,1,1,0,0,5
149130,positive,4.5,0,1,1,1,1,0,1,5
149169,negative,2,0,1,0,0,1,1,1,5
149178,negative,2,0,1,1,1,1,0,1,5
149251,negative,1,1,0,0,0,0,0,0,5
149271,negative,2,1,0,0,0,0,0,1,5
149325,positive,5,0,1,1,1,1,0,0,5
149335,positive,5,0,1,1,1,1,0,0,5
149342,negative,1,1,0,0,0,0,0,0,5
149399,positive,4,0,0,0,0,0,0,0,5
149428,positive,5,0,0,1,1,1,0,0,5
149489,positive,5,0,0,1,1,1,0,0,5
149505,positive,5,0,0,1,1,1,0,0,5
149527,positive,5,0,0,0,0,0,0,0,5
149582,positive,5,1,0,1,1,1,0,1,5
149586,positive,5,1,0,1,1,0,0,0,6
149651,positive,4.5,0,0,1,0,0,0,0,6
149653,positive,5,0,0,1,1,0,0,0,6
149657,positive,5,0,0,1,1,1,0,0,6
149710,positive,4,0,0,1,1,1,0,0,6
149719,positive,5,1,0,1,0,1,0,0,6
149732,positive,4,1,0,0,0,0,0,1,6
149754,positive,5,1,1,1,1,1,0,1,6
149822,positive,4,1,0,0,0,0,0,1,6
149826,positive,4,1,1,1,0,1,0,1,6
149878,positive,4,1,0,0,0,0,0,0,6
149950,neutral,3,1,0,1,1,1,0,0,6
149994,positive,5,1,0,1,0,0,0,0,6
150005,positive,5,1,0,1,0,0,0,0,6
150019,positive,4,0,1,1,1,1,0,1,6
150049,positive,5,0,0,0,0,0,0,0,6
150061,positive,5,0,0,1,0,1,0,0,6
150103,positive,5,0,0,1,0,0,0,0,6
150132,positive,5,0,0,1,1,1,0,0,6
150165,positive,5,0,0,1,1,1,0,0,6
150194,positive,5,1,0,1,0,1,0,0,6
150210,positive,5,0,0,1,0,0,0,0,6
150317,positive,4,0,1,1,1,1,1,0,6
150329,positive,5,0,0,1,0,1,0,0,6
150364,positive,4.5,0,0,0,0,0,0,1,6
150410,positive,5,0,0,1,1,0,0,1,6
150460,positive,5,0,1,1,0,1,0,1,6
150495,positive,5,0,1,1,1,1,0,1,6
150511,positive,5,1,0,0,0,1,0,0,6
150595,positive,5,1,0,1,0,0,0,0,6
150611,positive,5,1,0,0,0,0,0,0,6
150625,positive,4,1,1,1,0,1,1,0,6
150683,positive,5,0,0,1,0,0,0,0,6
150790,negative,2,1,0,1,0,1,0,0,6
150875,positive,5,1,0,1,1,0,0,0,6
150882,positive,5,1,0,1,0,0,0,0,6
150885,positive,4,1,0,1,0,0,0,0,6
150971,negative,2,1,0,0,0,0,0,0,6
150978,positive,4,1,1,1,1,1,0,1,6
151005,negative,2,0,0,1,0,0,0,0,6
151035,negative,1,1,0,0,0,0,0,0,6
151062,negative,1,1,0,1,0,0,1,0,6
151128,positive,4,0,0,1,1,1,0,0,6
151137,positive,4.5,0,0,0,1,0,0,0,6
151168,positive,4,1,0,1,1,1,0,0,6
151329,positive,5,0,0,1,0,0,0,0,6
151351,positive,5,0,0,1,1,1,0,0,6
151360,positive,4,1,1,1,1,1,0,1,6
151468,negative,1,1,0,1,0,1,0,0,6
151481,negative,1,1,0,1,0,0,0,0,6
151502,negative,2,1,0,1,0,1,0,1,6
151523,positive,5,0,0,1,0,0,0,0,6
151538,positive,4,1,0,1,0,1,0,0,6
151621,positive,4,1,1,1,0,0,0,0,6
151628,positive,4,1,1,0,0,1,0,0,6
151655,positive,5,1,1,1,1,1,0,0,6
151689,positive,5,0,0,1,0,0,1,0,6
151803,positive,5,0,0,1,1,0,1,0,6
151806,positive,5,0,0,1,0,1,1,1,6
151821,positive,5,1,0,1,0,1,0,0,6
151836,positive,4,0,0,1,0,0,0,0,6
151858,negative,1,1,0,0,0,0,0,0,6
151903,positive,4,0,0,1,0,1,0,1,6
151913,negative,1,1,0,0,0,1,1,0,6
151944,positive,4,1,1,1,1,1,1,1,6
151972,positive,5,0,0,0,0,0,0,0,6
152047,negative,1,1,0,0,0,0,0,0,6
152052,positive,4,0,0,1,0,0,0,0,6
152062,negative,1,1,0,1,1,0,0,0,6
152067,positive,4,0,0,1,0,1,0,0,6
152085,positive,5,1,0,1,1,0,0,0,6
152096,positive,5,1,0,1,1,0,0,0,6
152102,positive,4,1,0,1,1,1,0,0,6
152127,positive,5,1,1,1,1,1,0,1,6
152182,negative,1,1,0,0,0,0,0,0,6
152189,negative,1,0,0,1,0,0,0,0,6
152216,positive,4,1,1,1,1,1,0,0,6
152226,positive,5,1,0,1,1,0,0,0,6
152260,positive,5,0,0,0,0,0,0,0,6
152347,positive,5,0,1,1,1,1,0,1,6
152366,negative,1,0,0,0,0,1,0,0,6
152391,neutral,3,1,1,1,0,1,1,0,6
152441,negative,2,0,1,1,0,1,1,1,6
152455,positive,4,0,1,1,1,1,1,1,6
152480,positive,4,0,1,1,1,1,1,1,6
152523,positive,5,0,0,0,0,0,0,0,6
152568,positive,4,0,0,1,0,0,0,0,6
152575,negative,1,1,0,0,0,0,0,1,6
152640,positive,5,0,0,1,1,1,0,0,6
152668,positive,5,0,0,1,1,1,0,1,6
152698,positive,4,0,0,1,1,0,0,0,6
152717,positive,5,0,0,1,0,0,0,0,6
152724,neutral,2.5,0,0,0,0,0,0,0,6
152734,positive,5,0,0,1,0,0,0,0,6
152793,neutral,3,1,1,1,1,1,0,0,6
152864,negative,2,1,0,1,0,0,0,0,6
152873,positive,4,0,0,1,1,0,0,0,6
152933,negative,2,0,0,0,0,0,0,0,6
153020,positive,4,1,0,1,1,0,0,0,6
153044,positive,4,0,1,1,1,1,0,0,6
153046,positive,5,0,0,0,0,0,1,0,6
153051,positive,5,0,0,1,0,0,1,0,6
153058,negative,1,1,0,0,0,0,0,1,6
153100,positive,4,0,0,1,0,0,0,0,6
153113,positive,5,1,0,1,1,0,0,0,6
153149,positive,4,1,0,1,0,0,0,0,6
153213,positive,4,1,0,1,0,0,0,0,6
153227,positive,5,1,1,1,1,1,1,0,6
153269,negative,2,0,1,0,1,1,0,0,6
153354,positive,5,1,0,1,0,0,1,0,6
153366,negative,1,1,0,0,0,0,0,0,6
153370,positive,5,1,0,0,0,0,1,0,6
153379,positive,4,1,0,1,0,1,1,1,6
153381,positive,4,1,0,1,0,0,0,0,6
153458,positive,5,1,0,1,0,1,1,1,6
153530,negative,1,1,0,0,0,0,0,0,6
153566,positive,5,0,0,1,1,1,0,0,6
153585,positive,5,1,1,1,1,1,0,0,6
153595,negative,1,0,0,1,0,1,0,1,6
153622,positive,4,0,0,1,1,0,0,0,6
153627,positive,4,1,1,1,1,1,1,1,6
153660,neutral,3,0,0,0,1,0,0,0,6
153663,positive,5,0,0,1,1,0,0,0,6
153694,positive,5,0,0,1,0,1,0,1,6
153703,positive,5,0,0,1,0,0,0,1,6
153706,positive,5,0,0,1,1,1,0,0,6
153809,positive,5,0,1,1,1,1,0,0,6
153828,positive,5,0,0,1,0,0,0,0,6
153835,positive,5,0,1,1,1,1,0,0,6
153847,positive,5,0,0,1,1,1,0,0,6
153885,positive,5,0,1,1,1,1,0,0,6
153897,positive,5,0,0,1,0,0,0,0,6
153914,positive,5,0,0,1,1,0,0,0,6
153946,positive,5,0,0,1,1,0,0,0,6
153968,positive,4,0,1,1,1,1,1,1,6
154013,positive,4,0,1,1,1,0,0,1,6
154028,positive,5,1,0,1,1,1,0,1,6
154046,negative,1,1,0,0,0,0,0,1,6
154085,neutral,3,0,0,1,1,1,0,1,6
154103,positive,5,1,0,1,1,0,1,1,6
154109,positive,4,1,1,1,1,1,0,1,6
154119,positive,4,0,0,1,1,1,0,1,6
154129,positive,4,0,0,1,1,0,0,0,6
154151,negative,3,0,0,1,1,1,0,1,6
154201,positive,5,0,0,0,0,0,0,0,6
154209,positive,5,0,0,1,0,0,0,0,6
154219,positive,5,0,0,1,1,0,0,1,6
154228,positive,4,0,0,1,0,0,0,1,6
154261,positive,5,1,0,1,1,1,0,0,6
154273,positive,4,1,0,1,1,1,0,0,6
154280,positive,5,1,0,1,1,1,1,0,6
154340,negative,2,1,0,1,1,0,0,0,6
154393,positive,4,0,1,1,1,1,0,1,6
154464,negative,1,1,0,0,0,0,0,0,6
154489,positive,5,0,1,1,1,1,0,1,6
154560,positive,5,0,0,1,0,0,1,0,6
154610,positive,5,0,0,1,1,0,0,1,6
154640,positive,4,0,0,1,0,0,0,0,6
154646,positive,5,0,0,1,1,1,0,0,6
154656,positive,5,0,0,1,1,1,0,1,6
154683,positive,5,0,0,1,0,0,0,0,6
154700,positive,5,0,0,1,0,0,0,1,6
154721,negative,2,1,0,1,1,1,1,1,6
154729,neutral,3,0,0,1,1,0,1,1,6
154744,positive,4,1,1,1,1,1,1,1,6
154776,negative,2,1,0,1,0,0,0,1,6
154784,positive,4.5,1,1,1,1,1,1,1,6
154842,positive,5,1,0,1,1,1,0,0,6
154957,negative,1,1,0,0,0,0,0,0,6
154961,negative,2,0,0,0,0,0,0,1,6
154962,neutral,3,0,0,0,0,0,0,0,6
154979,positive,4,0,1,1,1,0,0,0,6
155017,neutral,3,0,0,1,0,0,0,0,6
155098,positive,5,1,0,1,0,0,0,0,6
155147,positive,4,1,1,1,1,0,0,1,6
155176,positive,4,0,0,0,0,0,0,0,6
155200,positive,4,0,0,1,0,1,0,0,6
155208,negative,2,0,0,1,0,1,0,1,6
155262,positive,5,1,0,1,1,1,0,0,6
155298,positive,5,0,0,1,0,0,0,0,6
155312,positive,4.5,0,0,1,1,0,0,0,6
155341,positive,5,0,0,1,0,0,0,0,6
155351,positive,4.5,0,0,1,0,0,0,0,6
155356,positive,5,1,0,1,0,0,0,0,6
155378,positive,5,0,0,1,0,0,0,0,6
155413,positive,4,0,0,1,0,1,0,0,6
155423,negative,1,0,0,1,0,1,0,0,6
155454,positive,5,0,0,1,0,0,0,0,6
155485,positive,4.5,1,1,1,1,0,1,0,6
155493,negative,1,1,0,0,0,0,0,0,6
155509,positive,4,0,0,1,1,1,1,1,6
155529,positive,4,0,1,1,0,1,1,0,6
155536,positive,5,0,0,1,0,0,0,0,6
155542,positive,5,0,1,1,1,1,1,0,6
155545,positive,5,0,0,1,1,1,1,1,6
155551,positive,5,0,0,1,1,1,0,1,6
155553,positive,5,1,1,1,1,0,0,0,6
155555,positive,5,1,0,1,1,1,0,1,6
155566,neutral,3,0,0,1,1,1,0,0,6
155568,negative,2,1,0,0,1,0,0,1,6
155578,positive,4,1,0,1,0,0,0,0,6
155593,neutral,3,0,0,1,1,1,0,0,6
155618,neutral,3,0,1,1,0,1,0,1,6
155681,neutral,3,1,0,0,0,1,1,1,6
155692,negative,1,1,0,1,0,0,0,1,6
155724,negative,1,1,0,1,0,1,1,0,6
155755,negative,2,0,0,1,0,0,0,1,6
155858,neutral,3,1,0,0,0,0,0,0,6
155893,negative,2,0,0,1,0,0,0,1,6
156010,positive,4,1,1,1,0,1,0,0,6
156021,positive,4,0,1,0,0,0,0,0,6
156064,positive,4,0,1,1,1,0,1,0,6
156094,negative,2,1,0,1,0,0,1,0,6
156151,negative,2,1,0,1,1,1,0,1,6
156155,positive,5,0,0,1,1,0,0,0,6
156159,positive,5,0,0,1,0,0,0,0,6
156196,neutral,3,0,0,1,0,0,0,0,6
156264,positive,5,0,0,0,0,0,1,0,6
156350,positive,4,1,1,1,1,0,1,0,6
156370,negative,1,1,0,0,0,0,0,0,6
156393,positive,4,0,0,1,1,1,1,1,6
156411,negative,2,1,0,1,1,1,0,1,6
156420,positive,5,0,0,1,0,0,1,0,6
156438,positive,5,0,0,1,1,1,1,1,6
156446,positive,5,0,0,1,0,0,0,0,6
156459,negative,1,1,0,0,0,0,0,0,6
156574,positive,4,0,0,0,0,0,0,0,6
